CandidateSLEOP_ID,CandidateSLEOP_UUID,FullName,FirstName,MiddleName,SurName,PoliticalParty,District,"City Council",Locality,Constituency,Ward,"Election Type","Election Year",Profile,CandidatePhoto
478,1148fa67-8e24-45e5-817f-c30522fc849c,"Solomon Kargbo",Solomon,,Kargbo,IND,"Western Rural",,,,,"District Chairperson",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
505,a782c835-00bb-4722-8c02-d211d30372c8,"Tamba Ensah",Tamba,,Ensah,APC,Kailahun,,,,"Ward 9","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
525,03cc9a8e-a809-4264-a2de-770b2a17695c,"Moses Yongai",Moses,,Yongai,PMDC,Kono,"Koidu-New Sembehun City",,,,Mayor,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
542,e947a376-debe-40fe-992c-b73d5e8d8ccf,"Sam Franklyn Gibson",Sam,Franklyn,Gibson,APC,"Western Urban","Freetown City",,,,Mayor,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
572,67f4ab79-607f-4e97-a883-74869eb674b1,"Ezekiel Borbor",Ezekiel,,Borbor,APC,Kailahun,,,,"Ward 14","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
618,9978e795-5b13-4eb6-badc-3d42e6a139f3,"Musa Abdulai",Musa,,Abdulai,SLPP,Kailahun,,,,"Ward 18","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
668,55f2a5b0-f4d3-4125-866b-2ff0242cf2f3,"Foday Kallon",Foday,,Kallon,IND,Kailahun,,,,"Ward 22","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
848,be873a29-0ad0-4fb9-8eac-a0fb30736fad,"Iye Mustapha",Iye,,Mustapha,APC,Kailahun,,,,"Ward 28","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png
881,81051021-283b-4397-92d6-f5cb4a45568a,"Fatmata Gondombo",Fatmata,,Gondombo,NDA,Kenema,"Kenema City",,,"Ward 30","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png
906,68824a5b-5ddb-4504-9b28-9f0aeec6ca4c,"Isatu Koroma",Isatu,,Koroma,APC,Kenema,"Kenema City",,,,"Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1019,f4153dc5-1e8b-4a6e-bf0f-d45be94c1a58,"Fallah Borbor Ezekiel",Fallah,Borbor,Ezekiel,APC,Kailahun,,,,"Ward 2","Local Council",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1048,fe2db9e1-77b8-4e9a-be80-a7000a29578c,"Tamba Sheku Christopher",Tamba,Sheku,Christopher,SLPP,Kailahun,,,,"Ward 4","Local Council",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1078,661c3992-8787-4361-99ab-db726d676cf8,"John  Turay",John,,Turay,C4C,Bombali,,,"Constituency 38",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1095,dfc8e6fc-bd1a-4a97-ab4b-2381fa7cf422,"Sundu Turay Osman Saa","Sundu Turay Osman",,Saa,IND,Falaba,,,"Constituency 42",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1111,bca5f855-a0ca-4845-bb5f-96eaf726370c,"Salamatu Manley",Salamatu,,Manley,IND,Koinadugu,,,"Constituency 45",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
1213,6edb53c0-5d0b-4750-8a9f-81dfeb2f0202,"Simeon Sillah",Simeon,,Sillah,APC,Kenema,,,,"Ward 32","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1234,540ee13b-fdc2-46c6-8b1e-135a2ab7ed3d,"Ibrahim Gondombo",Ibrahim,,Gondombo,NGC,Kenema,"Kenema City",,,,Mayor,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1264,74166082-c41a-47ae-a2f0-b9dbe774fa19,"Amara Desmond Conteh",Amara,Desmond,Conteh,PMDC,Kenema,,,,"Ward 33","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1287,2874b680-15c2-4715-953e-0b26a50b3369,"Ali Lobba",Ali,,Lobba,SLPP,Kenema,,,,"Ward 41","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1312,b52f5f16-94dc-4ac6-97a4-f866adebe93e,"Marian Jusu",Marian,,Jusu,PMDC,Kenema,,,,"Ward 34","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1342,c9bf237e-16d6-48df-9d64-2d2f4138db47,"Sorie Turay",Sorie,,Turay,C4C,"Western Rural",,,,,"District Chairperson",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1381,01104aba-f91d-456e-a89e-69627776fbee,"Ibrahim Bangura",Ibrahim,,Bangura,APC,"Port Loko",,,,,"District Chairperson",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1446,2aae8204-abca-4614-83ea-6ed2956c7530,"Suba Kanu",Suba,,Kanu,C4C,Bombali,,,,,"District Chairperson",2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
1470,ebe449fc-f895-451f-bb1d-960d77feb398,"Daniel Kamara",Daniel,,Kamara,UDM,Kenema,,,,"Ward 42","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1516,7b9f1f74-0e52-4e01-9039-8a84532aab32,"Foday Tuba Koroma",Foday,Tuba,Koroma,APC,Kenema,,,,"Ward 44","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1561,8236e820-67aa-4123-abe6-244260fcca0b,"Mamadu Bah",Mamadu,,Bah,C4C,Bonthe,,,,,"District Chairperson",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1607,8309679c-a6df-4244-9fcc-bc45d44bd896,"Danda Kondeh",Danda,,Kondeh,SLPP,Falaba,,,,,"District Chairperson",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1678,4cf0effd-5f16-4730-ae9e-1fe87ddcd564,"Ishmeal S. Koroma",Ishmeal,S.,Koroma,SLPP,Kenema,,,,"Ward 54","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1873,d77242ba-215e-423b-8889-a492e22e2dfb,"Rosemarie Bangura",Rosemarie,,Bangura,APC,Tonkolili,,,"Constituency 55",,Parliamentary,2018,"A distinguish and substantial mother born on 2nd October, 1974 in Mabonto Tonkolili District, North of Sierra Leone. She graduated with a Higher National Diploma and National Diploma awards in Business Management respectively and she follows the trend of her education to become a business entrepreneur by profession.
The people of constituency 055 elected   Honorable Rosemarie Bangura under the realm of the All peoples Congress party in Tonkolili District, North of Sierra Leone
in 2016. Serving her people well for two years she was elected again in 2018 March general election as the right representative to deliberate on National issues positively on their behalf in the Sierra Leone Parliament.
Honorable Rosemarie Bangura is the Deputy Chairman for the Tourism Committee in the house of Parliament. She is also a Member of the Finance Committee and youth affairs committee.
She discovered problems of Good Roads, Clean drinking water, Micro finance as a leading challenged to her Constituents and as a representative of her people and being part of the legislative and oversight process in the house of Parliament, She is advocating to ensure that all the challenges identified by her people are address.",/sites/default/files/2023-04/HON%20ROSEMARIE%20BANGURA%20CONST%20055%20TOKOLILI%20DISTRICT%20ID%20NO%2C.jpg
2043,e7ecba16-f914-44dd-a6a1-e5ad9fd533fd,"Fatu Massaquoi",Fatu,,Massaquoi,APC,,,,,"Ward 61","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2059,cc427d8b-04ab-49e3-9704-e787e3eda17e,"John Bangura",John,,Bangura,PMDC,"Western Urban",,,"Constituency 132",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2076,7e9a4cca-c0cf-41da-8cda-30d5c480a923,"Abdulai Ndura Bah",Abdulai,Ndura,Bah,PMDC,Kenema,,,,"Ward 63","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2156,859c6226-18b5-4f89-9ad0-94d0c576412c,"Ahmed Mansaray",Ahmed,,Mansaray,APC,"Western Urban",,,"Constituency 121",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2172,19670e72-55ab-4e47-b80a-8aaf45b27037,"Mohamed Rahman-Coker",Mohamed,,Rahman-Coker,SLPP,"Western Urban",,,"Constituency 131",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2188,130e82eb-1a27-4810-9637-29443f821b99,"Mohamed Kabba",Mohamed,,Kabba,SLPP,"Western Rural",,,"Constituency 107",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2204,c0f1f114-2b66-4da0-afd2-a1d411d6b8af,"Marie Mansaray",Marie,,Mansaray,SLPP,Pujehun,,,"Constituency 104",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
2220,8ddcebca-7c9d-4f3c-b8f9-fb0de898fc0f,"Wudie Koroma",Wudie,,Koroma,NGC,"Western Rural",,,"Constituency 105",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2236,eb12861f-2a92-4dd8-95c5-e98e0a880e80,"Olu Clarke",Olu,,Clarke,PMDC,"Western Urban",,,"Constituency 116",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2254,3e0cc0e8-5616-4113-a24b-cee9b89aeb3d,"Edward Komeh",Edward,,Komeh,PDP,"Western Urban",,,"Constituency 114",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2271,bf47f31c-c1e1-4080-adf9-25f012a8d5ba,"Sama Banya",Sama,,Banya,CDP,"Western Urban",,,"Constituency 113",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2287,a6d91a71-7473-4f17-bb0c-385a4d43598b,"Masesay Kuyateh",Masesay,T.,Kuyateh,NDA,"Western Urban",,,"Constituency 113",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2303,f7b31fd5-9cc6-4838-971f-8b5e2df518df,"Abdul Sesay",Abdul,,Sesay,CDP,"Western Rural",,,"Constituency 105",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2319,440c4487-788f-400e-b388-5b6c236b140f,"Amara Sesay",Amara,,Sesay,CDP,"Western Urban",,,"Constituency 125",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2421,2b251726-9352-4c60-b5d6-a87a778b2b86,"PC Alhaji Masakama III",Alhaji,,"Masakama III",IND,Tonkolili,,,,,PCMP,2023,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2444,4401fc37-8414-4df7-ad32-366624f38150,"Bockarie Kendor",Bockarie,,Kendor,CDP,Kailahun,,,"Constituency 1",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2586,b7f15e5a-c27b-4661-a72d-74927c0c8a75,"Aloysius Massaquoi",Aloysius,,Massaquoi,IND,Pujehun,,,"Constituency 100",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2651,3f3b8909-579d-41de-ae8c-83a4c805fb85,"Ishmael Barry",Ishmael,,Barry,CDP,Tonkolili,,,"Constituency 48",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2680,e27d82d2-241b-4d1f-bf8c-381351ca3c49,"Alex Koroma",Alex,,Koroma,NGC,Tonkolili,,,"Constituency 50",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2760,835dd72e-29f3-40c3-9df1-54702e797327,"Mabinty Koroma",Mabinty,,Koroma,NGC,Tonkolili,,,"Constituency 53",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
2833,1fac5c4d-6a0c-42a7-be40-a9ff54183b49,"Allieu Bangura",Allieu,,Bangura,SLPP,Moyamba,,,"Constituency 93",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2916,4d4943f3-9c05-4bb1-87e7-62912d4fdd9f,"Foday Suma",Foday,,Suma,APC,Kambia,,,"Constituency 57",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2944,5097bbec-2da3-4985-ba74-ec61aa574024,"Bakarr Abu",Bakarr,,Abu,CDP,,,,"Constituency 66",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2986,fe347c49-696f-4778-85cc-6ed1beb0393f,"Abdulai Mansaray",Abdulai,,Mansaray,NGC,"Port Loko",,,"Constituency 69",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3011,91bbabd6-4581-4b46-aa29-1557786709ee,"Sullay Kanu",Sullay,,Kanu,SLPP,"Port Loko",,,"Constituency 71",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3027,45580511-76cb-4f4c-a03b-5d6423e723ef,"Ahmed Turay",Ahmed,,Turay,APC,"Port Loko",,,"Constituency 73",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3045,a7cfbe72-cec1-478e-abba-01172ea977d5,"David Jojo",David,,Jojo,C4C,Moyamba,,,"Constituency 98",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3105,abed37ca-0cfa-41ed-b8d3-be8b4d2b7869,"Resetta Gaye",Resetta,,Gaye,UDM,Bo,,,"Constituency 67",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
3135,1fc70ce2-1e24-4f55-a164-97b8538fd12f,"Amos R mustapha",Amos,R.,Mustapha,CDP,Bo,,,"Constituency 68",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3156,2c4298ed-d8b2-403b-98cf-1c2364293d63,"Fatmata Dumbuya",Fatmata,,Dumbuya,PMDC,"Port Loko",,,"Constituency 77",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
3177,49be05ae-8762-4246-88dc-082d1ea16a20,"Issa Turay",Issa,,Turay,CDP,Bombali,,,"Constituency 29",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3198,d197f7ae-882d-4ad4-9885-56fffdebca86,"Jacob Benedict Bangura",Jacob,Benedict,Bangura,IND,Bombali,,,"Constituency 28",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3219,01ae0f8b-34cb-423b-858c-52162bbcf653,"Ibrahim Martin Bangura",Ibrahim,Martin,Bangura,APC,Bombali,,,"Constituency 31",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3279,85fc769b-31b3-41b0-a2fc-4f11802d8613,"Joseph Santigie Samura",Joseph,Santigie,Samura,SLPP,Bombali,,,"Constituency 35",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3379,a2523d67-6277-4fef-a181-b5047c25813f,"Bintu Gbenga",Bintu,,Gbenga,SLPP,Kono,,,,"Ward 64","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
3426,43eacd1d-80de-4e4c-8aa3-493e6b18ca75,"Tamba Trye John",Tamba,Trye,John,APC,Kono,,,,"Ward 69","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3471,b90031ec-dc45-4564-acc7-d8bbc8e9c539,"Bockarie Nomolie Salamy",Bockarie,Salamy,Nomolie,SLPP,Kenema,,,"Constituency 9",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3510,4ac4fb7b-f552-4213-bcda-b0911449e91b,"Mohamed sallieu Bah",Mohamed,Sallieu,Bah,PMDC,Bo,,,"Constituency 72",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3570,3a7eea05-b25c-48fd-9432-4289776a34a0,"Raymond Gabriel saidu",Raymond,Gabriel,Saidu,APC,Bo,,,"Constituency 73",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3622,095896d6-bfdd-4e3e-8dd8-de5bc5270bf5,"Sheik Ibrahim Conteh",Sheik,Conteh,Ibrahim,APC,"Western Rural",,,,"Ward 327","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3674,8b9059d5-332d-400c-9ce5-8a847c97d914,"Mohamed M. Edward",Mohamed,M.,Edward,PMDC,Kenema,,,"Constituency 11",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3728,c454d81a-e03d-430d-bf70-92e2bdd03895,"Andrew Victor Lungay",Andrew,Victor,Lungay,SLPP,Kenema,,,"Constituency 12",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3772,128f580b-a32e-4f3e-a24f-97b74715b267,"Amos G Kalokoh",Amos,G,Kalokoh,APC,"Western Rural",,,,"Ward 340","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3810,81fcfa53-f573-413a-bb10-588bbbd9b362,"Saidu Kargbo",Saidu,,Kargbo,APC,"Western Rural",,,,"Ward 344","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3842,5ac16d6e-b34b-4621-acd0-bf0ab2d80aeb,"Steven B. Vandy",Steven,B.,Vandy,APC,Kenema,,,"Constituency 13",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3876,c04ae91f-d9b1-4750-b395-bd92e9e7174b,"Francis Amara Konuwa",Francis,Amara,Konuwa,SLPP,Kenema,,,"Constituency 14",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3908,5fa4cfaa-53a7-4e4f-b6ad-94f4fcd75493,"Samuel H. Brima",Samuel,H.,Brima,SLPP,Kenema,,,"Constituency 16",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3944,21e23c53-0a59-4843-bca9-da81cdcb404d,"Idris Beggs",Idris,,Beggs,APC,Kenema,,,"Constituency 17",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3982,e5617fa1-5283-458a-bcbc-6bdd02fd8c85,"Joseph Bernard Jimmie",Joseph,Bernard,Jimmie,SLPP,Kenema,,,,"Ward 58","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
